,price,volume
2021-02-10 08:30:00+00:00,1.00010012,389919.34983429307
2021-02-10 09:00:00+00:00,0.99954065,381986.15650997474
2021-02-10 09:30:00+00:00,0.99950764,404380.16365455976
2021-02-10 10:00:00+00:00,0.99949601,970494.2010806525
2021-02-10 10:30:00+00:00,0.99967865,265488.6585463725
2021-02-10 11:00:00+00:00,1.00000271,277122.53180260846
2021-02-10 11:30:00+00:00,1.00015036,125323.4362755632
2021-02-10 12:00:00+00:00,0.99998706,483746.8685904881
2021-02-10 12:30:00+00:00,1.00007936,708137.0687639089
2021-02-10 13:00:00+00:00,0.99990482,321191.02398107416
2021-02-10 13:30:00+00:00,0.99978467,1003720.5237312284
2021-02-10 14:00:00+00:00,0.99972425,817359.2624666077
2021-02-10 14:30:00+00:00,0.99986073,308897.5639184085
2021-02-10 15:00:00+00:00,0.99999397,1334032.1943797977
2021-02-10 15:30:00+00:00,1.00007332,792501.7663467107
2021-02-10 16:00:00+00:00,0.99991564,765098.109363766
2021-02-10 16:30:00+00:00,1.00000907,373895.2404904208
2021-02-10 17:00:00+00:00,1.00004827,265340.8573980242
2021-02-10 17:30:00+00:00,1.00008199,504298.7764991912
2021-02-10 18:00:00+00:00,0.99986843,463570.80582464335
2021-02-10 18:30:00+00:00,0.99968291,233961.43122369272
2021-02-10 19:00:00+00:00,0.99999215,314257.66777726926
2021-02-10 19:30:00+00:00,1.00002461,239287.70223461036
2021-02-10 20:00:00+00:00,1.00010628,283970.33949758724
2021-02-10 20:30:00+00:00,1.00004762,119987.07665741837
2021-02-10 21:00:00+00:00,0.99998572,276960.4882160847
2021-02-10 21:30:00+00:00,0.99994531,140698.89181442469
2021-02-10 22:00:00+00:00,0.99998071,125772.73861299473
2021-02-10 22:30:00+00:00,1.00008708,65092.30729054616
2021-02-10 23:00:00+00:00,1.00002412,87401.30210552437
2021-02-10 23:30:00+00:00,0.99984445,198233.559442782
2021-02-11 00:00:00+00:00,1.00018794,217705.4089562392
2021-02-11 00:30:00+00:00,0.999941,208946.52977880905
2021-02-11 01:00:00+00:00,0.99994249,228571.18510399127
2021-02-11 01:30:00+00:00,1.00009658,199809.64517467105
2021-02-11 02:00:00+00:00,0.99993555,143113.0804116904
2021-02-11 02:30:00+00:00,1.00008236,108785.60794720746
2021-02-11 03:00:00+00:00,0.99997035,265497.2890143908
2021-02-11 03:30:00+00:00,0.99989556,247238.74747333923
2021-02-11 04:00:00+00:00,0.99992742,375439.4440879803
2021-02-11 04:30:00+00:00,0.99980519,388257.2892968488
2021-02-11 05:00:00+00:00,0.99997244,96612.83094456937
2021-02-11 05:30:00+00:00,0.99992557,73243.03520766525
2021-02-11 06:00:00+00:00,0.99968485,126206.13809522564
2021-02-11 06:30:00+00:00,0.99987575,46102.98659020694
2021-02-11 07:00:00+00:00,1.00036378,127591.1348442638
2021-02-11 07:30:00+00:00,1.00004527,84968.38896162409
2021-02-11 08:00:00+00:00,1.00011824,157283.6928014095
2021-02-11 08:30:00+00:00,1.00004127,130133.66150559337
2021-02-11 09:00:00+00:00,1.0000135,133272.27839211727
2021-02-11 09:30:00+00:00,0.99993657,245281.68527553408
2021-02-11 10:00:00+00:00,1.00003984,204496.17499702424
2021-02-11 10:30:00+00:00,0.99989728,567218.2642144335
2021-02-11 11:00:00+00:00,0.99999422,348291.90883598395
2021-02-11 11:30:00+00:00,1.00040141,684601.2621820654
2021-02-11 12:00:00+00:00,0.99992271,327666.06054148887
2021-02-11 12:30:00+00:00,1.00011855,241554.49997233003
2021-02-11 13:00:00+00:00,0.99996919,1076964.166659786
2021-02-11 13:30:00+00:00,1.00000755,230388.83366582092
2021-02-11 14:00:00+00:00,1.00002298,982260.5863843752
2021-02-11 14:30:00+00:00,0.99991527,229078.92489781693
2021-02-11 15:00:00+00:00,0.9999059,586432.163184938
2021-02-11 15:30:00+00:00,0.99989597,212745.74461608345
2021-02-11 16:00:00+00:00,0.99991205,518617.2788323542
2021-02-11 16:30:00+00:00,0.99992907,627204.4035240907
2021-02-11 17:00:00+00:00,0.99903304,285231.1314464565
2021-02-11 17:30:00+00:00,0.99974352,182791.93976845327
2021-02-11 18:00:00+00:00,0.999937,222068.3607557684
2021-02-11 18:30:00+00:00,0.99994311,296162.4741736211
2021-02-11 19:00:00+00:00,0.99998401,671770.9439732096
2021-02-11 19:30:00+00:00,0.99985149,930172.5823031041
2021-02-11 20:00:00+00:00,0.99988536,1547681.372761445
2021-02-11 20:30:00+00:00,1.00029066,1779699.0534364702
2021-02-11 21:00:00+00:00,0.99987801,732907.3312127347
2021-02-11 21:30:00+00:00,0.99968697,347696.8581901519
2021-02-11 22:00:00+00:00,0.9999474,188443.325176302
2021-02-11 22:30:00+00:00,0.999912,817181.733902018
2021-02-11 23:00:00+00:00,1.00002741,207722.18135854873
2021-02-11 23:30:00+00:00,0.99980753,146606.46492402916
2021-02-12 00:00:00+00:00,1.00003063,288167.2857935856
2021-02-12 00:30:00+00:00,0.99993451,197291.28354798595
2021-02-12 01:00:00+00:00,0.99975724,220309.85354492403
2021-02-12 01:30:00+00:00,1.00002213,237599.96617928552
2021-02-12 02:00:00+00:00,0.99992587,520124.8655829921
2021-02-12 02:30:00+00:00,0.99964285,184031.8999376008
2021-02-12 03:00:00+00:00,0.99964922,58400.44217298393
2021-02-12 03:30:00+00:00,0.99969478,159622.2523697868
2021-02-12 04:00:00+00:00,1.00036355,289589.7882469954
2021-02-12 04:30:00+00:00,1.00041318,237558.18616975928
2021-02-12 05:00:00+00:00,0.99954196,87250.24827348435
2021-02-12 05:30:00+00:00,0.99987201,97146.36085850684
2021-02-12 06:00:00+00:00,0.99976653,100421.94798446095
2021-02-12 06:30:00+00:00,0.9996218,106025.16933318297
2021-02-12 07:00:00+00:00,0.99971785,201440.27367900367
2021-02-12 07:30:00+00:00,0.99978896,214640.39424201616
2021-02-12 08:00:00+00:00,0.99979643,138763.6582101482
2021-02-12 08:30:00+00:00,1.00001561,343528.82223547046
2021-02-12 09:00:00+00:00,1.00022491,240599.4252204664
2021-02-12 09:30:00+00:00,1.00012957,66119.24872455218
2021-02-12 10:00:00+00:00,1.00032303,139431.20209441514
2021-02-12 10:30:00+00:00,1.00003069,153501.76028043538
2021-02-12 11:00:00+00:00,1.00002701,225748.0522496172
2021-02-12 11:30:00+00:00,1.0002835,232278.33667307964
2021-02-12 12:00:00+00:00,0.99992808,256644.42113391336
2021-02-12 12:30:00+00:00,1.00001031,486607.7515691253
2021-02-12 13:00:00+00:00,0.99991858,311743.2887766458
2021-02-12 13:30:00+00:00,0.99994681,150138.04940996543
2021-02-12 14:00:00+00:00,0.99959644,787556.7976136605
2021-02-12 14:30:00+00:00,0.99955576,2875345.824791525
2021-02-12 15:00:00+00:00,0.99995969,538911.1439831263
2021-02-12 15:30:00+00:00,0.99886031,2077418.3395042697
2021-02-12 16:00:00+00:00,0.99973925,2192759.729445416
2021-02-12 16:30:00+00:00,0.99986287,582887.9333620785
2021-02-12 17:00:00+00:00,1.00001575,260776.18282802033
2021-02-12 17:30:00+00:00,1.00005165,600056.776995613
2021-02-12 18:00:00+00:00,1.00000824,1104682.9410019768
2021-02-12 18:30:00+00:00,0.99994369,1846872.8970994772
2021-02-12 19:00:00+00:00,1.00008617,375079.91797518614
2021-02-12 19:30:00+00:00,0.99981784,316386.01728658966
2021-02-12 20:00:00+00:00,1.00000847,312575.1586449545
2021-02-12 20:30:00+00:00,1.00001467,179997.18355890663
2021-02-12 21:00:00+00:00,0.99976605,434601.29847996176
2021-02-12 21:30:00+00:00,0.99987061,384586.9440011653
2021-02-12 22:00:00+00:00,0.99954831,339660.30907214404
2021-02-12 22:30:00+00:00,0.99999774,217033.61047492657
2021-02-12 23:00:00+00:00,0.99962543,248270.89799295831
2021-02-12 23:30:00+00:00,0.99993485,208893.22289992173
2021-02-13 00:00:00+00:00,0.99935442,212898.12820132697
2021-02-13 00:30:00+00:00,1.00003373,339159.1126922805
2021-02-13 01:00:00+00:00,0.99994619,202390.6466436485
2021-02-13 01:30:00+00:00,0.99998294,255300.9409589859
2021-02-13 02:00:00+00:00,0.999889,231746.39763210496
2021-02-13 02:30:00+00:00,0.99918769,141179.5782071236
2021-02-13 03:00:00+00:00,1.00000612,109883.6029890812
2021-02-13 03:30:00+00:00,0.99999672,75363.3685316173
2021-02-13 04:00:00+00:00,0.99984856,121419.10284603573
2021-02-13 04:30:00+00:00,1.00000262,239454.33521825785
2021-02-13 05:00:00+00:00,1.00001492,130259.90921664092
2021-02-13 05:30:00+00:00,0.9995492,149858.4451882581
2021-02-13 06:00:00+00:00,1.0001992,633522.0859600299
2021-02-13 06:30:00+00:00,1.00018659,355894.5463344934
2021-02-13 07:00:00+00:00,1.00000131,150093.6017267237
2021-02-13 07:30:00+00:00,1.000216,404684.1255128472
2021-02-13 08:00:00+00:00,1.00003323,385602.2920481093
2021-02-13 08:30:00+00:00,0.9999915,255107.49442144568
2021-02-13 09:00:00+00:00,1.00003213,163202.54831371584
2021-02-13 09:30:00+00:00,0.99989939,480371.68679748266
